Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,total_hours_per_year,avg_hours_per_day,presence_days,Overtime,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
46,0,0,0,2,3,0,0,1,1,1,34200,3.0,13,2,22.0,3,2,2,1,1840.2833333333333,8.00123188405797,230,1,2.0,1.0,2.0,1,3
33,0,0,0,3,3,2,1,1,6,1,43730,4.0,14,0,7.0,3,1,0,0,1571.3166666666666,6.519986168741355,241,0,3.0,4.0,3.0,3,3
44,0,0,2,26,3,0,1,5,0,0,47590,2.0,21,0,9.0,2,4,1,3,2054.366666666667,8.524343015214384,241,1,4.0,4.0,4.0,3,4
30,0,0,1,1,4,4,0,1,1,1,53010,1.0,16,1,10.0,3,10,1,8,1484.2166666666667,6.107887517146777,243,0,4.0,3.0,3.0,3,3
39,1,0,2,1,4,2,1,1,2,0,36730,3.0,14,1,19.0,3,1,0,0,1511.65,6.51573275862069,232,0,4.0,4.0,4.0,3,3
24,1,0,2,2,5,5,1,3,2,0,47680,2.0,11,1,6.0,2,2,2,0,2359.233333333333,9.66898907103825,244,1,2.0,4.0,2.0,2,3
43,0,0,0,9,5,4,0,1,4,2,12740,1.0,19,0,6.0,3,5,1,4,1516.2333333333333,6.479629629629629,234,0,4.0,3.0,2.0,2,3
50,1,0,1,12,4,2,1,1,4,0,49000,1.0,11,0,3.0,3,3,0,2,2165.4,8.911111111111111,243,1,1.0,3.0,3.0,2,3
35,0,0,0,2,4,3,1,3,6,0,104660,1.0,13,0,2.0,1,2,2,2,1713.0666666666666,7.078787878787878,242,0,4.0,4.0,3.0,3,3
36,0,0,1,25,1,0,0,4,2,0,170070,9.0,12,1,6.0,2,1,0,0,2086.233333333333,9.070579710144926,230,1,2.0,1.0,4.0,2,3
33,0,1,0,9,2,3,1,4,3,0,29090,2.0,11,0,10.0,2,5,1,3,1558.5833333333333,6.548669467787114,238,0,3.0,1.0,3.0,2,3
35,0,0,1,10,1,2,1,1,1,2,57650,1.0,14,1,1.0,2,1,0,0,1477.15,6.180543933054394,239,0,3.0,4.0,3.0,3,3
27,0,0,0,8,2,3,0,3,1,2,45990,1.0,15,1,1.0,3,1,0,0,1742.9666666666667,7.611208151382824,229,0,4.0,1.0,3.0,2,3
26,1,0,0,4,3,3,1,2,8,1,24040,1.0,12,0,1.0,6,1,0,1,1867.4,7.684773662551441,243,0,1.0,3.0,2.0,3,3
27,0,1,0,24,3,0,1,4,0,1,31720,1.0,20,1,9.0,1,9,1,7,1633.4833333333333,6.83465829846583,239,0,4.0,3.0,3.0,3,4
30,0,1,1,1,4,2,1,1,1,1,20330,1.0,14,1,12.0,3,12,3,7,1559.2,6.808733624454149,229,0,3.0,4.0,3.0,1,3
41,1,0,0,20,4,3,1,2,2,0,102090,1.0,13,1,23.0,2,22,15,8,1363.35,5.953493449781659,229,0,2.0,3.0,3.0,3,3
34,0,2,1,7,2,4,0,1,1,1,86200,0.0,13,1,10.0,2,9,8,7,1828.1166666666666,7.812464387464387,234,0,2.0,3.0,3.0,2,3
37,0,0,1,17,3,0,0,3,2,0,20640,4.0,16,0,8.0,3,1,0,0,1407.7666666666667,6.094227994227994,231,0,2.0,2.0,3.0,2,3
46,0,1,1,20,3,4,1,3,2,1,40350,4.0,14,1,14.0,2,9,0,8,2271.7166666666667,9.310314207650274,244,1,1.0,4.0,,3,3
35,0,0,1,8,4,2,0,3,1,0,38380,1.0,16,1,1.0,2,1,0,1,1587.3166666666666,6.9013768115942025,230,0,4.0,4.0,3.0,3,3
48,1,0,1,2,4,4,0,1,2,1,45910,9.0,16,0,23.0,6,1,0,0,2154.75,9.287715517241379,232,1,1.0,3.0,3.0,1,3
28,1,0,1,10,1,2,1,1,2,1,25610,1.0,22,1,2.0,3,2,2,2,2519.4333333333334,10.675564971751413,236,1,3.0,3.0,2.0,3,4
44,0,0,1,1,1,2,0,3,1,2,15630,5.0,12,2,9.0,3,4,1,3,2231.95,9.377941176470587,238,1,2.0,1.0,2.0,3,3
35,0,2,1,5,4,4,0,3,6,0,48980,2.0,15,2,10.0,2,4,2,3,2251.55,9.500210970464137,237,1,3.0,1.0,3.0,3,3
26,0,0,1,4,4,0,0,3,2,0,47890,7.0,20,1,5.0,2,2,0,0,2456.1,10.191286307053941,241,1,3.0,4.0,2.0,3,4
33,0,1,0,29,4,0,0,1,3,1,31800,1.0,14,1,15.0,2,15,8,12,2009.0,8.2,245,1,1.0,4.0,3.0,3,3
35,0,1,1,15,3,2,1,3,6,0,65490,1.0,20,0,9.0,3,9,1,8,1499.9333333333334,6.465229885057472,232,0,2.0,1.0,2.0,3,4
35,0,0,2,3,2,0,0,1,5,0,63880,3.0,13,0,4.0,6,2,2,2,2045.8666666666668,8.780543633762518,233,1,3.0,1.0,3.0,2,3
31,0,0,0,10,2,0,0,2,1,2,112440,3.0,12,1,10.0,3,7,1,7,1461.3,6.08875,240,0,4.0,4.0,2.0,3,3
37,0,0,0,4,3,3,1,4,3,2,160320,1.0,13,0,7.0,2,7,0,7,1734.9833333333333,7.41445868945869,234,0,1.0,3.0,4.0,3,3
32,0,0,1,21,3,1,1,2,2,0,23620,1.0,11,0,9.0,2,9,7,8,1855.0,8.100436681222707,229,1,1.0,4.0,3.0,3,3
38,0,1,1,25,3,2,1,2,6,1,163280,1.0,17,3,10.0,2,10,9,9,1458.7333333333333,6.233903133903134,234,0,4.0,4.0,3.0,3,3
50,0,0,0,2,4,3,0,4,1,2,83760,5.0,14,3,29.0,2,27,13,8,2228.2,9.522222222222222,234,1,2.0,3.0,2.0,3,3
59,0,0,1,1,3,4,1,1,5,1,166060,7.0,11,0,28.0,6,21,7,9,1623.5833333333333,6.90886524822695,235,0,1.0,1.0,2.0,3,3
36,0,0,0,1,2,3,0,2,2,2,86060,1.0,14,2,17.0,3,17,12,8,1457.0666666666666,5.996159122085047,243,0,3.0,3.0,3.0,3,3
55,0,0,1,7,3,2,1,3,1,2,22720,2.0,17,1,21.0,2,5,0,2,1961.4666666666667,8.105234159779615,242,1,4.0,3.0,3.0,3,3
36,0,1,1,3,3,0,0,2,5,1,20180,1.0,13,0,6.0,5,6,0,3,1635.9166666666667,7.206681350954479,227,0,2.0,2.0,3.0,3,3
45,0,0,1,1,2,2,0,1,2,2,70830,2.0,12,1,25.0,5,1,0,0,1631.8,6.799166666666666,240,0,2.0,1.0,3.0,3,3
35,0,1,2,9,3,1,0,2,7,0,40840,4.0,13,1,5.0,3,3,1,2,1468.35,6.092738589211618,241,0,2.0,1.0,2.0,3,3
36,1,0,0,7,2,0,1,4,5,0,144110,0.0,18,3,2.0,2,1,0,0,2159.016666666667,8.884842249657066,243,1,4.0,3.0,2.0,4,3
59,0,1,1,10,4,0,1,3,1,1,23080,7.0,19,1,20.0,4,4,1,3,1559.8333333333333,6.7818840579710145,230,0,1.0,3.0,2.0,2,3
29,0,0,1,28,4,0,0,1,7,0,48410,0.0,11,0,6.0,3,5,0,4,1845.4666666666667,7.819774011299435,236,0,3.0,2.0,3.0,3,3
31,0,0,1,3,2,2,0,3,2,1,42850,1.0,21,1,1.0,2,1,1,0,1447.2333333333333,6.292318840579711,230,0,3.0,2.0,3.0,1,4
32,0,0,0,3,4,0,1,2,6,0,97150,1.0,15,1,10.0,1,10,0,9,1811.0166666666667,7.514591977869986,241,0,2.0,2.0,3.0,2,3
36,0,0,1,2,3,0,1,2,7,0,43200,3.0,17,0,5.0,2,1,0,0,1649.4333333333334,7.171449275362319,230,0,2.0,4.0,3.0,3,3
31,0,0,1,27,3,2,0,2,4,1,21320,1.0,18,0,11.0,3,11,1,8,1473.2166666666667,6.08767217630854,242,0,3.0,4.0,3.0,3,3
35,0,0,1,2,4,2,1,2,0,1,101240,0.0,14,1,16.0,2,15,2,8,1418.7166666666667,6.011511299435028,236,0,3.0,1.0,3.0,4,3
45,0,0,2,14,3,5,0,1,2,0,54730,4.0,13,0,17.0,3,0,0,0,2097.65,8.88834745762712,236,1,4.0,1.0,4.0,1,3
37,0,0,1,1,3,0,0,3,2,1,52070,4.0,17,3,16.0,3,5,0,2,1614.3,6.588979591836734,245,0,1.0,3.0,4.0,3,3
46,0,0,1,9,3,2,1,3,8,2,164370,8.0,15,1,16.0,0,4,0,2,2442.383333333333,10.262114845938374,238,1,2.0,2.0,3.0,3,3
30,0,0,0,18,3,0,1,4,3,0,22960,1.0,18,1,10.0,2,10,3,0,2149.9666666666667,9.187891737891738,234,1,4.0,4.0,2.0,3,3
35,0,0,1,20,4,0,0,3,3,1,40690,1.0,13,0,6.0,5,6,0,4,1831.7333333333333,7.895402298850575,232,0,2.0,3.0,3.0,3,3
55,0,0,1,2,3,0,0,2,5,0,74410,3.0,12,1,24.0,4,1,1,0,1594.9166666666667,6.701330532212886,238,0,1.0,4.0,3.0,3,3
38,0,2,0,11,1,3,1,2,5,2,24300,7.0,13,2,17.0,2,13,1,9,2007.2166666666667,8.80358187134503,228,1,2.0,4.0,3.0,4,3
34,0,0,1,8,2,2,1,1,1,0,58780,1.0,14,0,5.0,1,5,1,3,1936.0166666666667,8.000068870523416,242,1,1.0,2.0,3.0,3,3
56,0,0,2,2,1,2,1,2,2,1,26440,4.0,11,1,37.0,2,6,0,2,1519.2,6.303734439834025,241,0,4.0,4.0,2.0,3,3
23,0,0,1,10,3,2,1,2,5,2,64390,3.0,22,3,3.0,2,0,0,0,1465.05,6.397598253275109,229,0,3.0,1.0,3.0,3,4
51,0,0,1,29,4,0,0,5,6,0,24510,3.0,17,0,10.0,2,4,0,3,1606.8,6.751260504201681,238,0,4.0,4.0,3.0,2,3
30,0,0,0,8,2,4,1,1,7,0,63920,1.0,21,1,11.0,2,11,10,8,1849.0833333333333,7.609396433470507,243,0,3.0,4.0,3.0,4,4
46,1,0,0,1,2,2,0,2,1,1,97140,1.0,22,0,9.0,0,9,4,7,1497.7833333333333,6.189187327823691,242,0,3.0,4.0,3.0,3,4
40,0,1,1,6,3,2,1,1,0,0,60770,1.0,16,2,22.0,2,22,11,11,1701.2833333333333,7.396884057971015,230,0,3.0,2.0,2.0,2,3
51,0,0,1,8,4,0,0,5,7,1,24500,0.0,12,1,11.0,2,10,1,0,2378.65,10.079025423728813,236,1,3.0,4.0,1.0,3,3
30,0,0,1,9,3,0,1,1,6,2,92500,1.0,12,3,11.0,0,11,2,7,1902.9166666666667,8.063206214689266,236,1,3.0,2.0,2.0,3,3
46,0,1,1,12,1,2,1,1,5,0,20740,2.0,15,1,21.0,3,10,9,5,2126.9666666666667,9.012570621468926,236,1,3.0,1.0,2.0,3,3
32,0,0,0,15,3,3,1,1,1,1,101690,1.0,14,0,12.0,6,11,5,7,1760.0166666666667,7.302973720608575,241,0,2.0,3.0,3.0,2,3
54,0,0,1,25,1,2,0,1,5,0,48550,9.0,25,1,16.0,2,4,0,3,1826.1666666666667,7.577455048409406,241,0,1.0,3.0,1.0,2,4
24,0,0,0,6,2,3,1,2,1,0,40870,0.0,20,3,4.0,1,3,0,2,1829.9166666666667,7.786879432624114,235,0,1.0,3.0,2.0,3,4
28,0,2,0,9,4,2,1,2,5,0,23670,1.0,13,0,5.0,2,5,0,4,1447.85,5.982851239669421,242,0,2.0,3.0,4.0,2,3
58,0,0,1,8,4,0,1,2,2,1,29720,0.0,14,0,38.0,2,37,1,8,1633.4,7.070995670995671,231,0,4.0,3.0,2.0,4,3
44,0,2,1,23,2,2,0,1,1,0,195860,4.0,16,0,17.0,3,3,1,2,1634.0166666666667,6.72434842249657,243,0,2.0,2.0,4.0,2,3
37,1,0,2,9,3,5,1,2,0,2,54840,2.0,17,0,7.0,4,3,0,2,2504.3333333333335,10.139001349527666,247,1,3.0,1.0,3.0,3,3
32,0,0,2,12,2,5,0,1,7,1,20610,1.0,15,1,1.0,2,1,0,0,1860.75,7.951923076923077,234,0,4.0,1.0,3.0,2,3
20,1,1,0,4,4,0,0,2,0,1,99240,1.0,22,0,1.0,3,1,1,0,2633.1666666666665,10.703929539295393,246,1,4.0,4.0,3.0,3,4
34,0,0,1,1,4,1,1,4,5,1,41980,1.0,22,1,16.0,2,16,2,10,1804.8166666666666,7.6152601969057665,237,0,1.0,3.0,3.0,2,4
37,0,2,0,24,2,0,1,1,1,2,68150,5.0,20,1,17.0,3,1,0,0,1796.15,7.7755411255411255,231,0,3.0,4.0,4.0,3,4
59,0,2,1,12,2,0,1,2,2,0,47230,9.0,14,0,30.0,0,3,2,2,1685.8166666666666,7.204344729344729,234,0,3.0,4.0,3.0,3,3
50,0,1,1,3,4,2,1,4,1,0,61420,3.0,13,2,28.0,3,8,0,7,2231.15,9.575751072961374,233,1,1.0,2.0,2.0,2,3
25,1,0,0,10,1,3,1,2,4,1,82370,1.0,13,0,6.0,6,6,0,3,2048.883333333333,8.50159059474412,241,1,3.0,3.0,3.0,2,3
25,0,0,1,26,3,4,1,1,5,0,88530,1.0,22,1,2.0,3,2,2,1,1853.9,7.69253112033195,241,0,4.0,4.0,3.0,3,4
22,0,0,1,2,1,0,1,1,7,1,193310,1.0,12,1,1.0,2,0,0,0,1513.5833333333333,6.254476584022038,242,0,2.0,4.0,3.0,3,3
51,0,1,1,1,3,0,0,1,2,1,20730,3.0,14,1,23.0,4,13,12,8,1788.0833333333333,7.481520223152022,239,0,1.0,1.0,2.0,3,3
34,1,1,2,4,4,0,0,5,2,1,55620,1.0,15,0,9.0,3,9,0,6,1953.95,8.209873949579832,238,1,1.0,3.0,,3,3
54,0,2,1,9,3,0,1,1,5,1,196130,2.0,17,0,23.0,5,5,4,4,1871.05,8.135,230,1,4.0,4.0,3.0,3,3
24,0,0,1,2,1,0,1,2,5,0,34070,0.0,13,1,6.0,4,5,1,2,1542.15,6.479621848739496,238,0,2.0,3.0,3.0,3,3
34,0,0,0,4,3,3,0,2,7,2,50630,6.0,12,1,12.0,2,1,0,0,1420.1,5.991983122362869,237,0,3.0,2.0,3.0,3,3
37,0,0,0,6,1,4,1,1,5,1,46390,2.0,12,2,12.0,3,5,1,3,1441.45,6.213146551724138,232,0,3.0,4.0,3.0,3,3
34,0,0,0,9,2,2,1,2,0,1,48760,2.0,21,1,14.0,3,11,5,8,1867.6,7.847058823529411,238,0,3.0,1.0,3.0,3,4
36,0,1,2,7,3,2,1,1,1,0,26900,0.0,11,0,10.0,1,9,2,8,1898.4666666666667,7.976750700280112,238,0,2.0,4.0,3.0,3,3
36,0,0,1,1,3,2,0,2,6,2,175670,5.0,13,0,7.0,6,1,0,0,1782.95,7.491386554621849,238,0,1.0,4.0,3.0,3,3
43,0,1,1,3,4,0,1,1,2,0,24080,1.0,12,1,25.0,3,25,4,12,2043.1833333333334,8.694397163120568,235,1,3.0,4.0,4.0,3,3
30,0,1,1,10,3,0,0,3,0,2,28140,1.0,24,0,10.0,2,10,0,9,1825.75,7.903679653679654,231,0,1.0,3.0,2.0,3,4
33,0,2,0,7,3,0,1,2,2,0,112450,0.0,21,0,8.0,3,7,0,7,1628.2,6.700411522633745,243,0,3.0,2.0,4.0,3,4
56,1,0,1,15,3,0,1,2,5,0,33120,9.0,19,0,7.0,1,5,4,3,2089.1,9.004741379310344,232,1,2.0,2.0,3.0,1,3
51,0,0,1,3,2,1,0,2,7,1,190490,7.0,14,1,23.0,2,20,15,15,1602.7833333333333,6.678263888888889,240,0,1.0,3.0,3.0,3,3
31,1,0,1,2,4,4,0,3,2,0,21410,4.0,20,0,12.0,2,7,7,7,1954.8333333333333,8.389842632331902,233,1,2.0,3.0,2.0,3,4
26,0,0,0,17,3,2,0,2,8,0,57690,1.0,19,0,5.0,4,5,4,3,1811.8333333333333,7.67725988700565,236,0,3.0,2.0,2.0,2,3
58,1,0,0,2,2,2,0,1,1,0,43850,1.0,13,1,40.0,2,40,15,6,1764.2166666666667,7.539387464387464,234,0,4.0,4.0,2.0,2,3
19,1,0,1,5,2,0,1,1,8,1,53320,1.0,23,1,0.0,2,0,0,0,2236.0333333333333,9.3557880055788,239,1,4.0,3.0,2.0,3,4
22,0,0,0,29,4,4,1,1,2,0,46630,0.0,13,1,3.0,1,2,2,1,1503.6833333333334,6.371539548022599,236,0,3.0,4.0,3.0,3,3
49,0,0,1,2,3,0,0,1,2,0,47240,1.0,11,1,16.0,3,15,5,11,1724.7666666666667,7.186527777777778,240,0,3.0,1.0,2.0,2,3
43,0,1,0,2,2,0,1,1,2,1,32110,4.0,13,0,18.0,2,3,1,2,1849.15,7.970474137931035,232,0,2.0,3.0,3.0,4,3
50,0,1,1,19,4,0,1,2,2,1,53770,4.0,14,1,16.0,3,2,2,1,1690.2,7.071966527196653,239,0,3.0,4.0,3.0,4,3
31,1,0,1,15,1,2,0,2,2,0,40660,3.0,22,0,4.0,2,2,2,2,2057.3166666666666,8.397210884353742,245,1,2.0,3.0,3.0,2,4
41,0,0,1,17,2,1,1,1,6,2,52080,3.0,11,3,12.0,2,9,0,7,1857.2666666666667,8.11033478893741,229,1,3.0,3.0,3.0,1,3
26,0,0,1,17,4,0,1,2,2,0,48770,1.0,13,1,8.0,5,8,5,7,1890.1166666666668,7.941666666666667,238,0,3.0,3.0,3.0,4,3
36,0,0,2,25,1,5,1,2,1,2,31170,6.0,21,1,7.0,2,3,0,1,1602.7,6.7911016949152545,236,0,2.0,2.0,3.0,4,4
51,1,1,1,6,3,0,0,1,8,1,15690,2.0,11,0,18.0,2,4,0,3,1723.6666666666667,7.1819444444444445,240,0,1.0,4.0,3.0,4,3
39,0,0,1,7,3,0,0,1,1,0,196580,4.0,13,1,17.0,3,15,5,9,1927.8333333333333,7.868707482993197,245,0,4.0,3.0,4.0,4,3
25,0,0,0,29,1,2,0,3,1,0,30690,2.0,14,1,6.0,3,2,2,2,1837.2833333333333,7.785098870056497,236,0,1.0,3.0,3.0,2,3
30,0,0,1,21,1,2,1,2,5,0,104350,0.0,11,0,12.0,5,11,4,7,2307.0,9.987012987012987,231,1,3.0,4.0,1.0,3,3
32,1,0,1,2,4,0,0,2,4,1,41480,7.0,15,0,10.0,0,5,0,4,1910.2833333333333,7.893732782369145,242,0,1.0,1.0,4.0,2,3
45,0,0,1,2,1,4,0,2,0,1,57680,5.0,23,1,9.0,4,6,0,3,1694.15,7.365869565217392,230,0,3.0,4.0,2.0,3,4
38,0,0,1,7,4,0,0,2,4,1,50420,3.0,16,1,19.0,4,3,2,2,2560.3,10.407723577235773,246,1,4.0,3.0,3.0,3,3
30,0,0,0,13,3,3,0,2,5,1,57700,1.0,16,1,5.0,2,5,0,4,1567.85,6.671702127659574,235,0,1.0,3.0,2.0,4,3
32,0,1,0,2,3,3,1,3,5,2,77560,0.0,21,0,9.0,3,8,0,7,1565.9166666666667,6.497579529737206,241,0,4.0,4.0,4.0,3,4
30,0,0,1,1,3,2,0,3,2,2,103060,5.0,13,0,8.0,5,3,2,2,1530.6,6.713157894736842,228,0,4.0,1.0,3.0,3,3
30,0,0,0,9,3,2,1,2,1,1,39360,0.0,11,1,6.0,3,5,1,2,1455.9666666666667,6.385818713450292,228,0,2.0,4.0,3.0,3,3
41,0,1,0,10,2,2,0,3,6,2,79450,4.0,12,1,21.0,6,7,7,7,1769.1,7.310330578512397,242,0,4.0,1.0,2.0,2,3
41,0,0,1,10,4,2,1,4,1,0,57430,2.0,12,3,7.0,2,5,1,4,1881.7333333333333,8.007375886524823,235,1,3.0,1.0,3.0,4,3
19,0,0,1,1,3,1,0,5,6,1,152020,1.0,18,3,1.0,2,1,0,0,1541.95,6.371694214876033,242,0,2.0,2.0,3.0,2,3
40,0,1,1,26,4,2,1,2,6,2,54400,1.0,12,1,20.0,2,20,2,13,1595.0333333333333,6.995760233918128,228,0,2.0,2.0,3.0,3,3
35,0,0,0,8,1,3,0,3,5,0,37600,1.0,14,3,10.0,2,10,0,6,1713.7,7.386637931034483,232,0,3.0,2.0,3.0,3,3
53,0,0,0,14,2,0,0,5,6,0,35170,2.0,12,1,13.0,1,7,4,5,2525.3166666666666,10.884985632183907,232,1,2.0,3.0,1.0,2,3
45,0,0,0,1,4,4,1,1,1,2,25800,8.0,17,3,20.0,3,17,0,15,1559.9166666666667,6.782246376811594,230,0,2.0,2.0,1.0,3,3
32,0,1,0,2,2,0,0,1,6,1,21660,1.0,19,1,9.0,4,9,3,7,1856.3333333333333,7.899290780141843,235,0,2.0,4.0,3.0,1,3
29,0,2,1,10,4,4,1,3,0,0,58690,1.0,11,1,10.0,6,10,0,9,1436.7666666666667,6.087994350282486,236,0,4.0,3.0,3.0,4,3
51,0,0,1,1,3,1,0,3,4,0,80080,2.0,15,1,10.0,4,1,0,0,1861.1333333333334,7.565582655826558,246,0,2.0,3.0,3.0,3,3
58,0,0,0,3,3,3,0,1,1,0,52060,4.0,11,3,9.0,4,1,0,0,2455.2,9.980487804878049,246,1,2.0,2.0,2.0,1,3
40,0,0,1,11,2,4,1,4,5,0,52950,7.0,18,0,15.0,4,12,2,11,1410.7166666666667,6.187353801169591,228,0,3.0,4.0,2.0,3,3
34,0,1,0,24,4,3,1,2,6,0,164130,6.0,16,0,6.0,1,4,1,2,1617.0166666666667,6.969899425287356,232,0,3.0,3.0,3.0,3,3
22,0,0,1,3,3,2,1,1,5,0,132690,1.0,25,1,2.0,2,2,2,2,1863.6333333333334,7.669272976680385,243,0,3.0,4.0,3.0,3,4
27,0,2,1,3,3,2,1,1,0,2,27830,6.0,16,1,6.0,2,2,2,2,1497.7,6.292857142857143,238,0,4.0,2.0,1.0,4,3
28,0,0,0,4,4,0,1,2,0,0,54330,1.0,13,1,5.0,4,5,0,2,1507.1666666666667,6.524531024531025,231,0,3.0,4.0,1.0,2,3
57,0,0,1,3,3,0,1,2,6,2,20130,3.0,14,1,12.0,5,5,1,4,2673.116666666667,10.866327913279134,246,1,3.0,4.0,1.0,3,3
27,0,2,1,2,3,0,1,1,6,2,139660,1.0,19,0,1.0,1,1,0,1,2577.4166666666665,10.606652949245541,243,1,3.0,3.0,2.0,3,3
50,0,0,1,4,3,0,0,2,6,1,43740,3.0,15,1,21.0,5,5,4,4,1444.7166666666667,6.200500715307582,233,0,3.0,2.0,3.0,4,3
41,0,0,0,7,4,3,1,4,5,2,68420,4.0,12,1,13.0,3,9,1,8,1427.3166666666666,6.178860028860028,231,0,1.0,3.0,3.0,3,3
30,0,0,2,1,4,5,0,1,8,0,174260,2.0,12,1,12.0,0,10,7,4,1601.0166666666667,6.900933908045977,232,0,2.0,4.0,3.0,2,3
38,0,0,0,1,1,2,1,2,5,1,176030,4.0,16,0,12.0,0,8,0,7,1484.25,6.31595744680851,235,0,1.0,4.0,4.0,2,3
32,0,0,1,20,3,2,0,1,6,1,45810,3.0,14,1,8.0,3,5,1,4,1606.7833333333333,6.925790229885058,232,0,3.0,3.0,3.0,3,3
27,0,0,1,5,4,2,1,2,0,0,47350,0.0,13,0,6.0,2,5,1,1,2077.2166666666667,8.876994301994301,234,1,3.0,2.0,2.0,3,3
19,1,1,1,10,2,0,1,2,0,1,41870,0.0,22,1,1.0,4,0,0,0,1725.4166666666667,7.5018115942028984,230,0,3.0,1.0,4.0,3,4
36,0,1,0,25,3,3,0,2,4,1,55050,4.0,21,2,13.0,3,8,7,2,1716.45,7.398491379310345,232,0,4.0,2.0,2.0,3,4
30,0,2,0,1,3,2,0,1,2,2,54700,1.0,18,1,12.0,2,12,6,10,1598.25,6.801063829787234,235,0,3.0,1.0,3.0,3,3
45,0,0,1,24,2,2,1,2,2,2,54760,4.0,13,1,9.0,3,5,0,3,1891.2666666666667,8.117024320457796,233,1,3.0,1.0,4.0,3,3
56,0,0,1,4,3,0,1,4,8,2,25870,4.0,12,0,19.0,2,2,2,2,2019.15,8.275204918032788,244,1,3.0,1.0,3.0,2,3
33,0,0,1,2,2,2,1,1,2,1,24400,0.0,18,3,4.0,4,3,0,2,1566.6833333333334,6.782178932178932,231,0,3.0,4.0,4.0,3,3
19,1,0,1,8,2,0,1,2,2,1,159720,1.0,21,0,1.0,2,1,1,0,1663.2,7.2,231,0,2.0,4.0,2.0,3,4
46,0,0,1,10,3,4,0,2,5,2,153790,1.0,12,0,24.0,1,24,15,7,1624.7166666666667,6.913687943262412,235,0,2.0,1.0,3.0,1,3
38,0,0,0,4,4,0,1,1,6,1,70820,1.0,14,0,2.0,3,2,2,1,1893.4,7.922175732217574,239,0,3.0,4.0,3.0,4,3
31,0,0,0,2,5,0,1,2,7,0,27280,8.0,11,0,7.0,3,4,0,2,2454.116666666667,10.354922644163151,237,1,3.0,4.0,3.0,4,3
34,0,0,0,9,3,3,0,2,8,1,53680,2.0,14,1,9.0,2,3,1,2,1497.45,6.239375,240,0,4.0,2.0,3.0,3,3
41,1,0,1,18,4,0,1,5,5,1,53470,1.0,24,1,4.0,1,4,0,2,2477.483333333333,10.112176870748298,245,1,2.0,2.0,2.0,3,4
50,0,0,0,19,4,3,1,3,2,0,31950,2.0,11,0,5.0,4,3,0,2,1557.6833333333334,6.772536231884058,230,0,3.0,3.0,2.0,2,3
53,0,0,0,1,2,0,1,1,8,2,39890,1.0,13,0,5.0,2,4,1,3,1453.7,6.107983193277311,238,0,4.0,1.0,3.0,3,3
33,0,0,1,4,3,0,1,1,3,0,33060,1.0,11,3,8.0,6,8,1,6,1840.7666666666667,7.513333333333334,245,0,4.0,2.0,3.0,1,3
40,0,0,1,11,3,0,0,2,2,0,70050,1.0,20,2,21.0,2,20,9,9,1462.7833333333333,6.198234463276836,236,0,4.0,3.0,3.0,3,4
55,0,0,1,6,1,0,0,2,5,1,26550,8.0,17,0,36.0,0,24,2,15,1432.5833333333333,6.096099290780142,235,0,3.0,2.0,3.0,2,3
34,0,1,2,7,4,1,0,1,1,0,13930,1.0,11,2,10.0,4,10,1,9,1541.8833333333334,6.7924375917768,227,0,4.0,3.0,2.0,4,3
51,0,0,2,4,2,5,1,2,7,1,25700,3.0,18,0,21.0,2,7,1,0,1713.35,7.385129310344827,232,0,4.0,2.0,3.0,3,3
52,0,0,1,2,4,2,0,2,7,0,35370,0.0,11,1,34.0,3,33,11,9,1434.7333333333333,6.292690058479533,228,0,3.0,3.0,3.0,3,3
27,0,0,0,15,3,3,1,1,1,1,39860,1.0,12,2,7.0,3,7,0,3,1774.6833333333334,7.519844632768362,236,0,4.0,2.0,2.0,3,3
35,1,0,1,2,4,0,0,2,4,0,108830,3.0,12,0,8.0,3,1,0,1,2147.85,8.986820083682009,239,1,2.0,3.0,3.0,4,3
43,0,2,1,6,2,2,1,1,0,2,20280,4.0,20,1,7.0,2,5,2,2,1905.5,8.006302521008404,238,1,4.0,4.0,4.0,2,4
45,0,2,1,9,2,2,0,1,2,0,95250,9.0,19,0,22.0,3,20,11,8,1407.4666666666667,6.173099415204678,228,0,1.0,4.0,3.0,3,3
37,0,0,1,7,3,0,0,1,1,0,29290,1.0,12,0,8.0,2,8,1,7,2408.4166666666665,10.119397759103641,238,1,2.0,1.0,,1,3
35,0,1,1,1,3,1,1,2,4,1,22750,5.0,13,0,10.0,2,6,1,2,1393.3,6.084279475982533,229,0,2.0,2.0,3.0,4,3
42,0,2,1,1,1,4,1,2,2,2,78790,2.0,11,1,11.0,2,5,0,2,1457.75,6.393640350877193,228,0,3.0,3.0,3.0,3,3
38,0,0,0,8,2,3,1,5,1,0,49300,9.0,14,0,14.0,0,1,0,0,1420.0833333333333,6.283554572271386,226,0,4.0,3.0,3.0,3,3
38,0,0,2,25,1,5,0,1,6,0,78470,3.0,14,1,9.0,3,7,1,7,1734.1666666666667,7.255927475592748,239,0,4.0,4.0,1.0,4,3
